BBH 019
UT 2022/04/12 COS/NUV G140L
 14115.7 second exposure
16384 points

     Wavelength (A)            Flux (erg/s/cm^2/A)            Flux Err erg/s/cm^2/A()
       1289.9461               12.869120                      11.360653
       1290.0120               20.209094                      12.894874
       1290.0779               2.0266309                      8.3760454
       1290.1438               5.4087573                      9.4290536
       1290.2097               1.7625847                      8.3078308
       1290.2756              -1.9885124                      7.7206008
       1290.3415               1.7089163                      8.2873545
       1290.4074              -1.9598738                      7.8276452
       1290.4733               13.072647                      12.186791
       1290.5392               16.855625                      12.546330
       1290.6051               1.8864163                      8.4443507
       1290.6710               5.6825270                      9.6415014
       1290.7369               5.7402258                      10.085086
       1290.8027               9.5641958                      11.235842
       1290.8686               13.232730                      11.905900
       1290.9345               9.8977474                      11.771777
       1291.0004               21.157598                      13.868759
       1291.0663               12.944323                      11.657372
       1291.1322               2.1000658                      9.7313928
       1291.1981               20.826796                      14.111381
       1291.2640               9.5805170                      12.249082
       1291.3299               13.651480                      12.018592
       1291.3958               17.488276                      14.746489
       1291.4617               13.002680                      12.123826
       1291.5276               5.7959639                      9.8907687
       1291.5935               8.9162295                      10.737641
       1291.6594              -1.3404445                      8.0968270
       1291.7253               13.213484                      11.736369
       1291.7912               9.0546035                      12.293377
       1291.8571               5.8484965                      10.249522
       1291.9230               10.090134                      11.553467
       1291.9888               16.806458                      12.590396
       1292.0547               9.1900295                      11.369369
       1292.1206               5.3231852                      10.728548
       1292.1865               2.8167081                      9.9216847
       1292.2524               12.858222                      11.846774
       1292.3183               5.6162460                      9.9677375
       1292.3842               5.9840529                      10.660869
       1292.4501               10.019100                      11.774178
       1292.5160               13.600341                      12.578153
       1292.5819               14.859221                      12.160394
       1292.6478               23.765802                      14.401467
       1292.7137               9.6856027                      11.336410
       1292.7796               8.7992350                      12.398541
       1292.8455               3.0704531                      9.2559658
       1292.9114               12.740712                      11.794579
       1292.9773               5.2283148                      10.038102
       1293.0432               3.7570189                      9.4955636
       1293.1091               16.555669                      12.679550
       1293.1750               8.4953838                      10.536743
       1293.2408               1.6319599                      8.5947705
       1293.3067               3.2075414                      9.1828602
       1293.3726               13.816611                      12.211637
       1293.4385               15.478779                      12.967807
       1293.5044               6.4814002                      9.9741339
       1293.5703               12.037210                      11.496995
       1293.6362               5.9330410                      9.8271591
       1293.7021               8.4711428                      10.558041
       1293.7680               5.2559374                      9.5125102
       1293.8339               7.0763402                      9.9743483
       1293.8998               14.778528                      11.999180
       1293.9657               5.8877869                      9.7741752
       1294.0316               9.6656604                      10.828539
       1294.0975               10.905435                      11.044627
       1294.1634               2.1239763                      8.6161746
       1294.2293               5.9396167                      9.7315774
       1294.2952               8.3677273                      10.412194
       1294.3611               6.7181214                      10.024336
       1294.4269               10.110104                      11.083266
       1294.4928             -0.81731086                      7.8986967
       1294.5587               4.6156897                      9.2662499
       1294.6246               2.9941579                      8.9544181
       1294.6905               8.3770837                      10.534974
       1294.7564               5.3433757                      9.5876328
       1294.8223               4.5558994                      9.4262968
       1294.8882               3.1075657                      8.9901212
       1294.9541               8.3871733                      10.378535
       1295.0200               3.7549427                      9.1566227
       1295.0859             -0.67602998                      7.9240012
       1295.1518               5.2990514                      9.8647641
       1295.2177               7.8391430                      10.292909
       1295.2836               15.916366                      12.174264
       1295.3495               12.945048                      11.600038
       1295.4154               10.284194                      10.923161
       1295.4813               1.4529512                      8.5064594
       1295.5472               1.4795310                      8.4233311
       1295.6131               3.2963134                      9.0285705
       1295.6789               9.1362793                      10.825696
       1295.7448               8.2016427                      10.406132
       1295.8107               7.2070169                      9.9925225
       1295.8766               12.977754                      11.407813
       1295.9425               11.030810                      11.118008
       1296.0084               3.2839851                      8.9913427
       1296.0743              0.56849605                      8.1835612
       1296.1402               8.0555381                      10.261990
       1296.2061               5.2599992                      9.7675717
       1296.2720               5.2795914                      9.8975237
       1296.3379               4.2658594                      9.4275832
       1296.4038               3.5743612                      9.1256478
       1296.4697               8.0558438                      10.243954
       1296.5356               6.3610441                      9.8180568
       1296.6015               11.395014                      11.253539
       1296.6674               11.451807                      11.603993
       1296.7333               3.3621017                      9.3195501
       1296.7992               13.670109                      12.009883
       1296.8651               4.2952002                      9.5619749
       1296.9309               2.7450101                      9.0726771
       1296.9968               5.4263856                      9.9011302
       1297.0627               6.5923873                      10.062221
       1297.1286               5.6620632                      9.9916681
       1297.1945             0.061553916                      8.1127671
       1297.2604               6.5923615                      10.061253
       1297.3263               8.0379516                      10.591029
       1297.3922               9.1431483                      10.731706
       1297.4581               11.980693                      11.376513
       1297.5240               6.5725336                      10.182520
       1297.5899               13.214888                      11.753805
       1297.6558               5.4295728                      9.7828904
       1297.7217               8.0653127                      10.610982
       1297.7876               10.593533                      11.305460
       1297.8535               8.0960097                      10.347810
       1297.9194               11.846500                      11.210269
       1297.9853               9.2963355                      10.750197
       1298.0512               6.5975853                      10.275666
       1298.1170               8.4191760                      10.685192
       1298.1829               16.835596                      12.467617
       1298.2488               10.728774                      11.101359
       1298.3147               11.815174                      11.489439
       1298.3806               6.5074822                      10.080133
       1298.4465               1.5988701                      8.5903891
       1298.5124               3.0117117                      9.0410080
       1298.5783               6.8778930                      10.137006
       1298.6442               7.8309526                      10.398057
       1298.7101               9.8371515                      10.959419
       1298.7760               18.630285                      12.955153
       1298.8419               16.494455                      12.637427
       1298.9078               12.331398                      11.631692
       1298.9737               14.043568                      11.993758
       1299.0396               4.6302590                      9.8500535
       1299.1055               2.1968089                      8.8138834
       1299.1714               6.1251182                      9.9091830
       1299.2373               7.7651156                      10.708490
       1299.3032               13.851944                      12.080802
       1299.3690               7.5937979                      10.334157
       1299.4349               6.8938920                      10.394227
       1299.5008               9.1592207                      11.089880
       1299.5667               9.1787303                      10.877813
       1299.6326               10.862421                      11.211932
       1299.6985               13.143774                      11.699784
       1299.7644               11.492949                      11.276393
       1299.8303               10.953763                      11.168763
       1299.8962               11.513800                      11.375057
       1299.9621               11.033683                      11.375990
       1300.0280               8.0640647                      10.586975
       1300.0939               3.1995336                      9.1313090
       1300.1598               7.1598550                      10.367231
       1300.2257               9.3479959                      11.047931
       1300.2916               5.8046824                      10.088882
       1300.3575               1.5018771                      8.7777905
       1300.4234               3.2951527                      9.3347352
       1300.4893               1.8269753                      8.8584803
       1300.5551               3.0044110                      9.3365325
       1300.6210               7.5209227                      10.522692
       1300.6869               9.1341975                      10.876743
       1300.7528               13.344712                      11.884476
       1300.8187               9.6347020                      10.999386
       1300.8846               3.6175986                      9.4114612
       1300.9505               7.2336402                      10.522046
       1301.0164               15.315800                      12.318374
       1301.0823               11.621062                      11.467194
       1301.1482               3.6247296                      9.3581120
       1301.2141               7.4394335                      10.380383
       1301.2800               11.534015                      11.382553
       1301.3459               7.5675988                      10.640137
       1301.4118               5.5920645                      10.129001
       1301.4777               7.5478716                      10.524572
       1301.5436               7.4868501                      10.444667
       1301.6095               3.5417928                      9.2721388
       1301.6754               3.6590291                      9.4949409
       1301.7413               11.666713                      11.751936
       1301.8071               11.305039                      11.547046
       1301.8730               11.741147                      11.613089
       1301.9389               9.1954995                      11.110354
       1302.0048               5.8052912                      10.052745
       1302.0707               5.3480175                      9.9186420
       1302.1366               1.5812982                      8.7922172
       1302.2025             -0.55688040                      8.2636720
       1302.2684               1.8381431                      8.9002444
       1302.3343               14.095897                      12.151580
       1302.4002               10.607816                      11.389504
       1302.4661               8.0247246                      10.691323
       1302.5320               13.449639                      12.309465
       1302.5979               15.749650                      12.807305
       1302.6638               10.880649                      11.443754
       1302.7297               10.011145                      11.280738
       1302.7956               13.504060                      11.989938
       1302.8615               13.545731                      11.953291
       1302.9274               6.7909080                      10.389916
       1302.9933             -0.66086660                      8.3007038
       1303.0591               6.7792216                      10.445230
       1303.1250               11.314690                      11.591113
       1303.1909               7.3009112                      10.564981
       1303.2568              0.92916115                      8.6270226
       1303.3227               9.2621147                      11.280144
       1303.3886               12.901434                      11.951154
       1303.4545               11.950491                      11.624114
       1303.5204               15.973772                      12.643015
       1303.5863               17.639359                      13.178219
       1303.6522               8.0454260                      11.000335
       1303.7181               4.0423979                      9.5593776
       1303.7840               5.6710424                      10.055188
       1303.8499               13.020279                      11.879138
       1303.9158               10.397195                      11.379731
       1303.9817               5.6601058                      10.187165
       1304.0476               3.2138789                      9.4856116
       1304.1135               14.092626                      12.341708
       1304.1794               9.2998295                      11.139914
       1304.2452               4.1811333                      9.6602976
       1304.3111               13.259660                      12.010449
       1304.3770               12.698317                      12.019388
       1304.4429               7.1977902                      10.644388
       1304.5088               10.866140                      11.349788
       1304.5747               13.809399                      12.010797
       1304.6406               3.4635128                      9.5059576
       1304.7065               8.0342101                      10.847283
       1304.7724               16.484291                      12.602078
       1304.8383               12.713688                      11.838392
       1304.9042               17.819346                      13.238435
       1304.9701               8.8021837                      11.200509
       1305.0360               9.8174474                      11.508068
       1305.1019               24.734855                      14.529179
       1305.1678               19.529856                      13.459314
       1305.2337               6.0079696                      10.264554
       1305.2996               7.3877678                      10.654694
       1305.3655               15.524527                      12.683794
       1305.4314               12.731460                      11.938023
       1305.4972               1.8198180                      8.9477629
       1305.5631               6.1839506                      10.232674
       1305.6290               7.2699217                      10.790058
       1305.6949               11.544567                      11.698028
       1305.7608               11.248987                      11.612666
       1305.8267               12.785993                      12.017265
       1305.8926               5.6145956                      10.251886
       1305.9585               1.8632417                      9.0215051
       1306.0244               10.411359                      11.375259
       1306.0903               8.3378615                      10.942324
       1306.1562               3.0710745                      9.4023761
       1306.2221               4.7606411                      10.085860
       1306.2880               14.665857                      12.540934
       1306.3539               9.4044513                      11.383988
       1306.4198               5.9319755                      10.452530
       1306.4857               11.801804                      11.686495
       1306.5516               14.075278                      12.459072
       1306.6175               11.085099                      11.666521
       1306.6834               1.0279739                      8.7931880
       1306.7492               6.6822892                      10.768616
       1306.8151               6.9695783                      10.638464
       1306.8810               5.8488419                      10.332377
       1306.9469               2.8470915                      9.4995519
       1307.0128               10.908039                      11.647436
       1307.0787               14.062591                      12.607733
       1307.1446               14.100411                      12.377366
       1307.2105               14.071978                      12.549244
       1307.2764               4.7883110                      10.123161
       1307.3423               11.108443                      11.801600
       1307.4082               17.235540                      13.334476
       1307.4741               15.065455                      12.776276
       1307.5400               4.6520317                      9.9860731
       1307.6059               4.8683523                      10.002085
       1307.6718               2.6193420                      9.4574948
       1307.7377               1.6932364                      9.1314936
       1307.8036               17.857441                      13.407231
       1307.8695               9.5288718                      11.908760
       1307.9353               6.0177548                      11.070911
       1308.0012               9.3749349                      11.961729
       1308.0671               7.0413081                      11.417256
       1308.1330             -0.65182701                      9.0084846
       1308.1989               4.4686507                      10.392480
       1308.2648               6.3073680                      11.103499
       1308.3307               10.062329                      12.535819
       1308.3966               7.5946159                      12.521490
       1308.4625               10.277965                      13.215318
       1308.5284              0.19219562                      9.5837318
       1308.5943               8.6571949                      13.513366
       1308.6602               3.8514145                      11.117382
       1308.7261              -1.5271369                      9.4408678
       1308.7920               5.2489917                      11.125270
       1308.8579               18.267725                      14.459644
       1308.9238               1.7171034                      9.9747619
       1308.9897               1.4967810                      9.8755869
       1309.0556               13.521716                      13.409277
       1309.1215              0.67256335                      9.5935997
       1309.1873               12.906409                      13.291018
       1309.2532               27.346763                      16.858229
       1309.3191               14.253393                      13.637091
       1309.3850               11.318840                      14.159728
       1309.4509               15.152653                      14.697933
       1309.5168               19.512632                      16.461904
       1309.5827               8.6981502                      12.990915
       1309.6486              -1.0571377                      9.4430442
       1309.7145               5.5640370                      11.998545
       1309.7804               2.7990826                      10.428522
       1309.8463               6.1774033                      12.128015
       1309.9122               10.823875                      13.687147
       1309.9781               7.4455513                      12.143614
       1310.0440               6.7912713                      12.245123
       1310.1099               2.7610493                      10.369663
       1310.1758               18.183133                      15.528699
       1310.2417               4.2274898                      11.082790
       1310.3076               2.0571282                      11.097136
       1310.3734               14.178261                      14.231511
       1310.4393               3.6342415                      12.168511
       1310.5052               5.8979930                      12.498110
       1310.5711               2.4497730                      10.256772
       1310.6370               6.2035098                      11.992461
       1310.7029               6.3299540                      12.179595
       1310.7688               6.3122305                      11.092546
       1310.8347               10.287123                      12.623475
       1310.9006               6.5448151                      10.995344
       1310.9665               2.1263631                      10.048812
       1311.0324               9.6696428                      12.086040
       1311.0983               6.2099605                      10.963522
       1311.1642               13.466543                      12.440811
       1311.2301               10.254312                      11.493043
       1311.2960               6.0849596                      10.624567
       1311.3619               5.7834364                      10.761399
       1311.4278               17.501752                      13.299733
       1311.4937               6.6041670                      10.939853
       1311.5596               5.7654555                      10.784802
       1311.6254               1.7898246                      9.4042343
       1311.6913               9.4782146                      11.451903
       1311.7572               2.0040699                      9.3437190
       1311.8231               13.553559                      12.484629
       1311.8890               14.180255                      12.662869
       1311.9549               6.1291013                      10.577975
       1312.0208               5.7310765                      10.760148
       1312.0867               1.6662124                      9.3167609
       1312.1526              -2.5523943                      8.7584987
       1312.2185               9.5547414                      11.502979
       1312.2844               5.9817090                      10.585509
       1312.3503               9.9961455                      11.541061
       1312.4162               1.8887290                      9.3734519
       1312.4821               1.6238302                      9.2956797
       1312.5480               1.7050128                      9.4293084
       1312.6139               9.9831919                      11.534596
       1312.6798               14.538796                      12.823703
       1312.7457               6.0946469                      10.931629
       1312.8116               23.227756                      14.842721
       1312.8774               10.441958                      11.955228
       1312.9433               1.7036144                      9.4523735
       1313.0092               6.0006851                      11.354229
       1313.0751               10.345603                      12.252950
       1313.1410               10.419197                      12.420166
       1313.2069               10.416814                      12.293744
       1313.2728               10.372020                      12.507394
       1313.3387               1.7671207                      9.6195388
       1313.4046               10.606868                      12.155816
       1313.4705               15.199731                      13.094510
       1313.5364               23.487062                      15.256142
       1313.6023               1.9369834                      10.725947
       1313.6682               10.530336                      12.466900
       1313.7341               6.6035807                      12.141933
       1313.8000               19.140386                      15.535561
       1313.8659               1.7846347                      9.9892290
       1313.9318               2.0259698                      10.112639
       1313.9977               10.919734                      12.770065
       1314.0635               19.240897                      14.682750
       1314.1294               14.527082                      14.392548
       1314.1953               2.5423140                      10.103660
       1314.2612               18.639770                      15.169860
       1314.3271               1.4681395                      9.7508580
       1314.3930              -2.4753377                      9.2530164
       1314.4589               2.4915200                      9.9837173
       1314.5248               14.890372                      13.594334
       1314.5907               10.219525                      12.822431
       1314.6566               2.6830215                      11.028569
       1314.7225               15.590721                      14.018831
       1314.7884               19.414986                      15.437783
       1314.8543               15.318911                      13.266050
       1314.9202               14.595132                      13.375669
       1314.9861               6.2433455                      10.999355
       1315.0520               7.4209145                      11.576271
       1315.1179               19.807490                      15.150145
       1315.1838               19.573787                      14.372475
       1315.2497               19.279911                      14.658494
       1315.3155               14.377484                      14.676490
       1315.3814               7.8836917                      12.123727
       1315.4473               23.636624                      15.575217
       1315.5132               17.720181                      14.586054
       1315.5791               1.2983421                      9.4962597
       1315.6450              -1.2505979                      9.1998995
       1315.7109               9.7105458                      12.961092
       1315.7768               2.2856400                      10.246524
       1315.8427               5.6473467                      10.627865
       1315.9086               1.2447832                      9.2292928
       1315.9745              -1.0331676                      8.9495364
       1316.0404               10.378985                      11.832096
       1316.1063               10.944028                      12.013617
       1316.1722               13.041159                      12.533000
       1316.2381               3.4333418                      10.079570
       1316.3040               16.988757                      13.587027
       1316.3699               29.646434                      16.318640
       1316.4358               14.643377                      13.158569
       1316.5016               12.803728                      12.954732
       1316.5675               2.2759703                      9.6172630
       1316.6334               7.1981330                      11.062897
       1316.6993               13.965699                      13.028023
       1316.7652               10.326850                      12.218137
       1316.8311               9.6764038                      11.880082
       1316.8970               6.7344486                      11.042795
       1316.9629               10.403372                      11.890961
       1317.0288               10.435713                      12.124625
       1317.0947               9.7298622                      11.656548
       1317.1606               4.5935890                      10.423902
       1317.2265              0.33600219                      9.1861550
       1317.2924               13.283180                      12.628128
       1317.3583               6.1054611                      10.874067
       1317.4242               6.9321143                      11.089038
       1317.4901               10.543684                      11.948224
       1317.5560               9.7638805                      11.819539
       1317.6219               5.3831439                      10.620867
       1317.6878               6.0172036                      11.034229
       1317.7536               19.492749                      14.137111
       1317.8195               2.7247796                      9.8709951
       1317.8854               8.7828443                      11.716607
       1317.9513               16.629561                      13.610804
       1318.0172               7.9134702                      11.425769
       1318.0831               17.558105                      13.735657
       1318.1490               21.562488                      14.614343
       1318.2149              -1.7462487                      9.0702141
       1318.2808               2.6152387                      9.8512446
       1318.3467               5.1335127                      10.698180
       1318.4126               4.5846115                      10.551835
       1318.4785               12.953198                      12.730171
       1318.5444               8.0974973                      11.386870
       1318.6103               12.881514                      12.568487
       1318.6762               4.0494911                      10.672820
       1318.7421             -0.71663239                      9.0912152
       1318.8080               6.0067944                      10.916681
       1318.8739               11.188139                      12.410891
       1318.9398               22.696224                      14.909949
       1319.0056               3.8830928                      10.319003
       1319.0715              0.49600190                      9.3188057
       1319.1374               8.2920026                      11.522760
       1319.2033               2.7906824                      9.9920850
       1319.2692               8.3625167                      11.503226
       1319.3351               14.978195                      12.988653
       1319.4010               13.848331                      12.779625
       1319.4669               9.4746717                      11.841771
       1319.5328               3.8857521                      10.284585
       1319.5987             -0.20327618                      9.1146118
       1319.6646               5.0958584                      10.740784
       1319.7305               1.8480722                      9.7352561
       1319.7964               1.8085649                      9.7367860
       1319.8623               3.0245654                      10.257429
       1319.9282               8.6653562                      11.939281
       1319.9941               11.287143                      12.491940
       1320.0600               4.3253254                      10.572893
       1320.1259               10.649638                      12.231819
       1320.1917               6.8143827                      11.422574
       1320.2576               1.3040062                      9.7003815
       1320.3235               9.3714978                      11.985601
       1320.3894               7.5431626                      11.370271
       1320.4553               9.3112380                      11.924420
       1320.5212               7.5244286                      11.515449
       1320.5871               6.5640653                      11.384034
       1320.6530               1.5077152                      9.6590496
       1320.7189               7.9508402                      11.470470
       1320.7848               3.2440879                      10.305859
       1320.8507               10.457081                      12.459736
       1320.9166               19.562799                      14.654966
       1320.9825               13.859243                      13.269253
       1321.0484               1.8252792                      9.8626399
       1321.1143               6.1685743                      11.150309
       1321.1802               15.097026                      13.212462
       1321.2461               12.127303                      12.470755
       1321.3120               9.1734251                      11.847916
       1321.3779               15.092006                      13.169635
       1321.4437               10.488848                      12.320119
       1321.5096               3.2089906                      10.480644
       1321.5755               6.1855739                      11.401077
       1321.6414               4.6243880                      10.752496
       1321.7073               3.2658146                      10.285871
       1321.7732               6.1519732                      11.167841
       1321.8391               7.7316135                      11.757089
       1321.9050               12.247286                      12.825556
       1321.9709               10.259798                      12.531590
       1322.0368               4.9132173                      10.962940
       1322.1027               10.574486                      12.387436
       1322.1686               7.2528533                      11.395320
       1322.2345               4.9366572                      10.946360
       1322.3004               12.240743                      12.782615
       1322.3663               11.651352                      12.648431
       1322.4322               4.3695277                      10.785023
       1322.4981               3.3307374                      10.396404
       1322.5640               6.0992050                      11.166813
       1322.6298               9.5715233                      12.090356
       1322.6957               9.8461413                      11.991861
       1322.7616               1.6112496                      9.7363850
       1322.8275               1.6004605                      9.9059947
       1322.8934               5.2211740                      11.080573
       1322.9593               10.675269                      12.498301
       1323.0252               7.0946143                      11.576810
       1323.0911               5.4019109                      11.067857
       1323.1570               12.617930                      13.009440
       1323.2229               7.9357001                      11.788540
       1323.2888               3.0521128                      10.236154
       1323.3547               9.1008006                      11.849170
       1323.4206               4.5585262                      10.712457
       1323.4865               1.9426843                      9.9678758
       1323.5524               7.6575425                      11.851701
       1323.6183               7.6868207                      11.920332
       1323.6842              -2.6471386                      9.3655778
       1323.7501               1.3005757                      9.9410520
       1323.8160               8.4041246                      11.918807
       1323.8818               10.948893                      12.400888
       1323.9477               6.9744686                      11.511604
       1324.0136               1.8973880                      10.044993
       1324.0795               7.8798430                      12.045236
       1324.1454               11.350600                      12.890184
       1324.2113               4.3249155                      10.767386
       1324.2772               3.9025802                      10.664121
       1324.3431               12.614442                      13.064111
       1324.4090               15.811736                      13.728017
       1324.4749               10.883340                      12.529286
       1324.5408               17.199273                      14.012056
       1324.6067               13.922432                      13.293744
       1324.6726               8.1668733                      11.911828
       1324.7385               13.299769                      13.082734
       1324.8044               13.054785                      12.950350
       1324.8703               11.099605                      12.723809
       1324.9362               6.3557997                      11.512087
       1325.0021               6.3324408                      11.494092
       1325.0680               4.1484577                      10.910228
       1325.1338               4.0438670                      10.666280
       1325.1997               4.2080607                      10.780600
       1325.2656               1.9564746                      10.130744
       1325.3315               6.4922528                      11.359994
       1325.3974               6.5657177                      11.376587
       1325.4633             -0.29771901                      9.4790206
       1325.5292              -2.6039436                      9.4669008
       1325.5951             -0.29864641                      9.4545493
       1325.6610               1.9663258                      10.049173
       1325.7269               1.9633524                      10.056590
       1325.7928               4.3189773                      10.828345
       1325.8587               6.5406832                      11.426124
       1325.9246               6.5032205                      11.566007
       1325.9905               6.4458254                      11.533673
       1326.0564               4.0023253                      10.726791
       1326.1223               6.6212625                      11.493606
       1326.1882               6.1044401                      11.378262
       1326.2541             -0.65833919                      9.5134558
       1326.3199               2.1179754                      10.187067
       1326.3858               3.9318694                      10.740429
       1326.4517               9.2085988                      12.301425
       1326.5176               10.594985                      12.639635
       1326.5835               3.8995504                      10.804993
       1326.6494               1.7748533                      10.140640
       1326.7153               4.3011023                      11.032752
       1326.7812               1.2959103                      10.082354
       1326.8471             -0.24319970                      9.5190813
       1326.9130               6.9757690                      11.737877
       1326.9789               13.636169                      13.313193
       1327.0448               10.479136                      12.585669
       1327.1107               1.2590638                      10.020164
       1327.1766               2.4212106                      10.422425
       1327.2425               6.4288093                      11.550340
       1327.3084               6.4141047                      11.563996
       1327.3743               3.8062309                      10.835893
       1327.4402               7.1888394                      11.922001
       1327.5061               8.4404332                      12.220654
       1327.5719               9.1555116                      12.179852
       1327.6378               5.6636547                      11.322350
       1327.7037               7.2787732                      11.731937
       1327.7696               11.146624                      12.652940
       1327.8355               8.4774062                      12.021188
       1327.9014               9.3174418                      12.221799
       1327.9673               11.201550                      12.707895
       1328.0332               5.6729264                      11.262817
       1328.0991               1.9613260                      10.162832
       1328.1650               10.378654                      12.797765
       1328.2309               4.6631265                      11.264290
       1328.2968               5.8532035                      11.622892
       1328.3627               5.6311247                      11.505767
       1328.4286               7.7289540                      11.792150
       1328.4945               8.4014849                      12.247458
       1328.5604               3.7621683                      11.136524
       1328.6263               10.792661                      12.937814
       1328.6922               10.332546                      12.815155
       1328.7580               9.7868159                      12.561079
       1328.8239               5.5697181                      11.515224
       1328.8898               2.1068935                      10.659757
       1328.9557               2.1226670                      10.653787
       1329.0216             -0.94300261                      9.9320430
       1329.0875               3.4766689                      10.901895
       1329.1534              0.76785993                      10.050539
       1329.2193               3.5497073                      11.223198
       1329.2852               3.8822422                      11.359438
       1329.3511               5.3733305                      11.705152
       1329.4170               7.0859203                      12.703839
       1329.4829              0.69504149                      10.618504
       1329.5488               6.9492714                      12.099285
       1329.6147               15.282070                      15.349557
       1329.6806               10.450976                      14.321862
       1329.7465               10.386495                      13.877577
       1329.8124               12.076944                      13.974253
       1329.8783               5.4626008                      11.872686
       1329.9442               12.089965                      14.478860
       1330.0100               10.312773                      13.981948
       1330.0759               10.483444                      13.363313
       1330.1418               12.098386                      13.876699
       1330.2077               2.0823256                      10.919991
       1330.2736               10.818303                      13.774141
       1330.3395               6.9490662                      12.439948
       1330.4054               9.0368205                      13.175547
       1330.4713               8.6614631                      12.842303
       1330.5372               7.1284612                      12.696500
       1330.6031               7.1455210                      12.645290
       1330.6690              0.29457597                      10.237308
       1330.7349               7.7020170                      12.371463
       1330.8008               1.6694194                      10.633078
       1330.8667              -2.6640829                      10.237390
       1330.9326              -2.6562121                      10.257800
       1330.9985               4.4221042                      11.425901
       1331.0644               3.6892606                      11.125096
