BBH 019
UT 2022/04/12 COS/FUV G140L
 14115.7 second exposure
16384 points

     Wavelength (A)            Flux (erg/s/cm^2/A)            Flux Err erg/s/cm^2/A()
       297.87411             0.022789071                     0.61056480
       297.93910             -0.17941870                     0.61045520
       298.00410              0.27447886                     0.72373200
       298.06909             -0.13619605                     0.61619145
       298.13408             -0.22619876                     0.61273520
       298.19907             -0.22966697                     0.61053469
       298.26406             0.026335613                     0.61265695
       298.32906             -0.19190071                     0.61262320
       298.39405             0.025424446                     0.62818714
       298.45904             -0.18948191                     0.61175441
       298.52403             -0.22558111                     0.61483739
       298.58903             -0.22629776                     0.61055702
       298.65402             0.032884043                     0.61017391
       298.71901             0.072235734                     0.63257339
       298.78400             0.082718552                     0.67992733
       298.84899             0.074415422                     0.67111760
       298.91399             -0.18782970                     0.61289716
       298.97898             -0.21575991                     0.61152979
       299.04397             -0.21441913                     0.60712435
       299.10896             -0.21353432                     0.60791091
       299.17395             -0.21443876                     0.60654714
       299.23895             0.051721174                     0.65270138
       299.30394             -0.18799183                     0.59982431
       299.36893             -0.21936348                     0.59436881
       299.43392             -0.22058678                     0.59703576
       299.49891             -0.22416712                     0.59453879
       299.56391             0.035056685                     0.61208024
       299.62890             0.055449861                     0.61429303
       299.69389             0.058074696                     0.60542164
       299.75888             -0.20572447                     0.58712047
       299.82387             -0.22129927                     0.58917664
       299.88887              0.30880145                     0.66481366
       299.95386             -0.18947072                     0.58029065
       300.01885              0.82687389                     0.82097676
       300.08384             -0.16070242                     0.57994100
       300.14884              0.31124956                     0.65986369
       300.21383             0.070978342                     0.60492831
       300.27882             -0.20837133                     0.57991333
       300.34381             0.044158137                     0.58623593
       300.40880             -0.21244304                     0.57989571
       300.47380             -0.22282695                     0.57988703
       300.53879             0.045544187                     0.58940209
       300.60378             -0.21562651                     0.57986941
       300.66877              0.31585993                     0.67108733
       300.73376             0.062432237                     0.60609716
       300.79876             -0.21623473                     0.57984348
       300.86375             -0.22326763                     0.57983454
       300.92874             0.053645796                     0.59990058
       300.99373             0.062556635                     0.59519471
       301.05872             0.061435831                     0.60421855
       301.12372             -0.21491885                     0.57980038
       301.18871             -0.22142988                     0.57979169
       301.25370             -0.22145130                     0.57978322
       301.31869             -0.22262189                     0.57977478
       301.38368             0.057035049                     0.60215994
       301.44868             0.056775211                     0.60213877
       301.51367             0.053311273                     0.60212805
       301.57866             0.049496136                     0.60136006
       301.64365             -0.22751071                     0.57973226
       301.70865             -0.22204683                     0.57972387
       301.77364             0.049060263                     0.59414803
       301.83863             -0.22038207                     0.78030280
       301.90362             -0.22036927                     0.78029039
       301.96861             -0.20984755                     0.78027815
       302.03361              0.14723564                     0.80930731
       302.09860             -0.21469316                     0.78025284
       302.16359             -0.21911584                     0.77106501
       302.22858             -0.21590808                     0.58530068
       302.29357             -0.20290596                     0.77906261
       302.35857             -0.20441507                     0.77905251
       302.42356             -0.20426667                     0.77904234
       302.48855             -0.20126955                     0.77903225
       302.55354             -0.20142888                     0.77902183
       302.61853             -0.20432039                     0.77901149
       302.68353             -0.20310394                     0.77900098
       302.74852             -0.16168990                     0.77899039
       302.81351              0.52133782                     0.89776815
       302.87850              0.16856231                     0.80196095
       302.94349              0.14694948                     0.79581037
       303.00849             -0.20450012                     0.77894945
       303.07348             -0.17745671                     0.77894076
       303.13847              0.16967138                     0.81421480
       303.20346              0.16815581                     0.81158412
       303.26845              0.13499406                     0.79569498
       303.33345             -0.20826203                     0.75594928
       303.39844             -0.18908631                     0.57928918
       303.46343             0.066355297                     0.59546077
       303.52842             0.087341153                     0.58613638
       303.59342              0.20707943                     0.52815507
       303.65841            0.0088443502                     0.47154709
       303.72340             0.011773886                     0.47396825
       303.78839            -0.013569310                     0.47053822
       303.85338             -0.21123856                     0.46083535
       303.91838             -0.18597692                     0.46082943
       303.98337            0.0096965679                     0.47146081
       304.04836            -0.014835831                     0.46579409
       304.11335             -0.18629818                     0.46081239
       304.17834             0.064481665                     0.49888028
       304.24334              0.42736960                     0.61266365
       304.30833              0.20591969                     0.52137959
       304.37332            -0.014608953                     0.46996494
       304.43831             -0.11530827                     0.46078882
       304.50330              0.40151479                     0.59383466
       304.56830             0.051776673                     0.49148193
       304.63329              0.18121135                     0.51616463
       304.69828             -0.16409434                     0.46076251
       304.76327             0.026477713                     0.47448250
       304.82826           -0.0059798489                     0.46470188
       304.89326            -0.087504552                     0.46074560
       304.95825              0.40058504                     0.57876483
       305.02324           -0.0083650126                     0.46254530
       305.08823             -0.11761348                     0.46073269
       305.15323              0.17836429                     0.52476491
       305.21822             -0.15418617                     0.46071822
       305.28321             0.026866250                     0.47221686
       305.34820             0.070891912                     0.48501586
       305.41319              0.17347878                     0.50928787
       305.47819             -0.14946513                     0.46069741
       305.54318           -0.0099098758                     0.46922346
       305.60817             -0.15204036                     0.46068397
       305.67316             0.029014970                     0.47994434
       305.73815             0.030558249                     0.47965379
       305.80315            -0.011506219                     0.46514885
       305.86814            -0.099771847                     0.46066259
       305.93313              0.16753189                     0.51678245
       305.99812             -0.14051917                     0.46065432
       306.06311           -0.0066151618                     0.47266225
       306.12811             -0.18540102                     0.46064129
       306.19310             -0.18666389                     0.46063575
       306.25809             -0.18593310                     0.46063025
       306.32308             -0.18715480                     0.46062471
       306.38807            -0.092956272                     0.46062582
       306.45307              0.15444211                     0.53620924
       306.51806            -0.089690098                     0.46060887
       306.58305              0.25161230                     0.54285870
       306.64804              0.25012248                     0.54562512
       306.71304              0.19883712                     0.53728057
       306.77803            -0.023821499                     0.46193996
       306.84302             -0.19357534                     0.46058186
       306.90801             -0.13991968                     0.46057652
       306.97300             0.027222938                     0.47201895
       307.03800              0.13543643                     0.50846623
       307.10299              0.30006291                     0.55942514
       307.16798            -0.082511204                     0.46055411
       307.23297              0.19268380                     0.52028809
       307.29796             0.026575077                     0.47357653
       307.36296             0.023967659                     0.47591841
       307.42795            -0.035526872                     0.46070759
       307.49294             -0.14078145                     0.46052739
       307.55793             0.021666823                     0.47517084
       307.62292             0.085611865                     0.49088219
       307.68792              0.24725669                     0.53360189
       307.75291              0.12221302                     0.50299310
       307.81790             -0.19569884                     0.46050435
       307.88289             -0.19648826                     0.46049939
       307.94788             -0.19489504                     0.46049442
       308.01288             -0.19450395                     0.46048954
       308.07787             -0.19488309                     0.46048454
       308.14286             -0.19505804                     0.46047966
       308.20785             -0.19729554                     0.46047466
       308.27285             -0.19822554                     0.46046969
       308.33784            0.0046417608                     0.48886333
       308.40283              0.26457726                     0.56804850
       308.46782             -0.19729879                     0.46045480
       308.53281             -0.19764831                     0.46044996
       308.59781             -0.12658236                     0.46044169
       308.66280             0.096618356                     0.49562764
       308.72779              0.10342249                     0.49675926
       308.79278             -0.12397658                     0.46043019
       308.85777              0.17201005                     0.52197719
       308.92277              0.39576299                     0.58075007
       308.98776              0.31751766                     0.55198209
       309.05275              0.31733481                     0.55048498
       309.11774            -0.054140708                     0.46040542
       309.18273             -0.12534614                     0.46039855
       309.24773            -0.057682427                     0.46038805
       309.31272            -0.048766955                     0.46039057
       309.37771              0.15943098                     0.51447863
       309.44270             0.016133376                     0.47683472
       309.50769             0.015065841                     0.47378250
       309.57269             0.016318692                     0.47328334
       309.63768            -0.062606550                     0.46037899
       309.70267            -0.042079663                     0.46037237
       309.76766              0.32205603                     0.55012205
       309.83266              0.29600886                     0.54623463
       309.89765            -0.064111647                     0.46033304
       309.96264             -0.11934391                     0.46034086
       310.02763             0.018942326                     0.46902146
       310.09262            -0.065312310                     0.46033077
       310.15762             -0.20299529                     0.46032609
       310.22261             -0.20290064                     0.46032113
       310.28760            -0.028370118                     0.46419238
       310.35259              0.15397724                     0.51478986
       310.41758              0.10755539                     0.50256715
       310.48258              0.15171903                     0.51340309
       310.54757             0.018894989                     0.47800522
       310.61256            -0.069128637                     0.46030239
       310.67755             0.068979010                     0.49829865
       310.74254              0.28331242                     0.55374258
       310.80754            -0.075706165                     0.46027121
       310.87253             -0.21067808                     0.46027162
       310.93752             -0.21175493                     0.46026670
       311.00251             -0.21378305                     0.46026178
       311.06750             -0.12146552                     0.46025669
       311.13250              0.10194062                     0.49865028
       311.19749              0.60913808                     0.62551543
       311.26248              0.53836004                     0.61630510
       311.32747             -0.12339027                     0.46023242
       311.39246            0.0018756984                     0.47170161
       311.45746              0.19680691                     0.51757084
       311.52245              0.15007640                     0.50920068
       311.58744             -0.22687141                     0.50667323
       311.65243             -0.23351557                     0.57838003
       311.71743             -0.10744263                     0.57836344
       311.78242             0.046600197                     0.59713523
       311.84741            -0.083673962                     0.57836460
       311.91240             -0.23861179                     0.57835323
       311.97739             -0.24098712                     0.57834653
       312.04239             -0.24210278                     0.57833983
       312.10738             -0.11137842                     0.57833623
       312.17237            -0.094189268                     0.57833073
       312.23736             -0.11132784                     0.57832734
       312.30235            -0.096877698                     0.57832283
       312.36735             0.022803053                     0.58648818
       312.43234             0.045151886                     0.59236956
       312.49733             -0.11151563                     0.57828428
       312.56232             -0.10203665                     0.57827613
       312.62731             0.027401707                     0.58675101
       312.69231              0.17337515                     0.62517992
       312.75730              0.17028531                     0.62933109
       312.82229              0.31344008                     0.65653367
       312.88728             0.035515845                     0.58786638
       312.95227             -0.24247509                     0.57824900
       313.01727             -0.24088192                     0.57824259
       313.08226             -0.23880022                     0.57823602
       313.14725             -0.23910117                     0.57822965
       313.21224             -0.24132595                     0.58237899
       313.27724             -0.24232153                     0.59064087
       313.34223             -0.24182313                     0.59493270
       313.40722             -0.24101963                     0.59825346
       313.47221             -0.23936917                     0.60483670
       313.53720             -0.23904295                     0.60979349
       313.60220             -0.24078371                     0.61032483
       313.66719            -0.085210966                     0.61221722
       313.73218             0.057209305                     0.65662544
       313.79717             0.061223142                     0.66460021
       313.86216             0.063189470                     0.64165021
       313.92716            -0.098470972                     0.62840684
       313.99215             0.097009488                     0.67978906
       314.05714             0.043033286                     0.66744745
       314.12213            -0.061873141                     0.65891562
       314.18712              0.24884120                     0.75333539
       314.25212              0.21277753                     0.71209886
       314.31711              0.24115936                     0.71734509
       314.38210             0.033256750                     0.66726344
       314.44709            -0.055689506                     0.64781493
       314.51208             0.080221439                     0.66316947
       314.57708             0.076995807                     0.69315109
       314.64207             0.077035548                     0.68845990
       314.70706             -0.10033899                     0.64881003
       314.77205            -0.052454749                     0.67167239
       314.83705             0.079975461                     0.69754512
       314.90204             -0.10553469                     0.64792950
       314.96703              0.12627541                     0.75813552
       315.03202             0.016293501                     0.70604555
       315.09701             -0.23874922                     0.63819102
       315.16201             -0.24075859                     0.63871624
       315.22700              0.31436832                     0.74091221
       315.29199              0.49808292                     0.80369174
       315.35698          -0.00039680860                     0.66725302
       315.42197              0.13643642                     0.69802993
       315.48697            0.0059024255                     0.65772038
       315.55196            -0.046867423                     0.64052991
       315.61695             -0.11556366                     0.63891170
       315.68194             -0.23351544                     0.64265610
       315.74693            -0.041046573                     0.64329352
       315.81193              0.27056724                     0.73121451
       315.87692            0.0016369192                     0.65630189
       315.94191             -0.23164573                     0.64265763
       316.00690            -0.029660564                     0.67407655
       316.07189             0.081018102                     0.68100097
       316.13689             0.076541255                     0.65803636
       316.20188              0.27027777                     0.76205751
       316.26687              0.18343776                     0.74018727
       316.33186              0.11732919                     0.77037183
       316.39686             -0.10173910                     0.79756870
       316.46185              0.25414159                     0.83435946
       316.52684             0.022992485                     0.77855654
       316.59183             -0.23855934                     0.77927163
       316.65682            0.0078905301                     0.78033779
       316.72182             -0.11349752                     0.77413799
       316.78681             -0.24306243                     0.76782304
       316.85180            0.0018053915                     0.76462318
       316.91679              0.12783659                     0.78224502
       316.98178             -0.11932830                     0.76650551
       317.04678             -0.24334975                     0.76319083
       317.11177            0.0022079344                     0.75566986
       317.17676             -0.12580332                     0.75189601
       317.24175            0.0051293499                     0.75155563
       317.30674              0.12413246                     0.76436956
       317.37174              0.12518641                     0.76861292
       317.43673              0.37453667                     0.82590080
       317.50172              0.24268588                     0.80205575
       317.56671             -0.12202163                     0.75186524
       317.63170             -0.23123212                     0.75185688
       317.69670             -0.22913465                     0.75185060
       317.76169             0.023714981                     0.75182032
       317.82668              0.13040943                     0.78046319
       317.89167             -0.12644136                     0.75183430
       317.95667             -0.22510813                     0.60703013
       318.02166             -0.22295806                     0.56360952
       318.08665            -0.026604181                     0.56362106
       318.15164             -0.14505756                     0.56360249
       318.21663             -0.22510451                     0.56359728
       318.28163            -0.030770338                     0.56362900
       318.34662              0.24505523                     0.65576823
       318.41161            -0.053698120                     0.68925933
       318.47660             -0.23615841                     0.75137100
       318.54159             -0.23542654                     0.76502320
       318.60659             -0.23549164                     0.77014585
       318.67158             -0.23672805                     0.76879531
       318.73657             -0.24053943                     0.76757497
       318.80156             0.040036423                     0.77874439
       318.86655             -0.14626840                     0.78107365
       318.93155             -0.24146153                     0.78693778
       318.99654             -0.23787785                     0.79109982
       319.06153             0.056978367                     0.79967140
       319.12652             -0.14236860                     0.80068321
       319.19151             -0.23433140                     0.80321736
       319.25651             0.067533403                     0.81200623
       319.32150             -0.13652129                     0.80582695
       319.38649             -0.21960698                      1.1108054
       319.45148              0.24067403                      1.3295914
       319.51647            -0.079893079                      1.2745140
       319.58147             -0.21442211                      1.2650641
       319.64646              0.26121098                      1.2737889
       319.71145            -0.077852275                      1.2610522
       319.77644             -0.20860182                      1.2606808
       319.84144             -0.20839064                      1.2523263
       319.90643              0.26751081                      1.2729612
       319.97142            -0.093563154                      1.2471724
       320.03641              0.74183038                      1.4275529
       320.10140              0.63663418                      1.0417987
       320.16640            -0.040817812                     0.79886630
       320.23139             -0.19659161                     0.79630188
       320.29638             -0.19866647                     0.79501611
       320.36137             -0.19875845                     0.79677875
       320.42636             -0.19875266                     0.79500163
       320.49136             -0.19857693                     0.79597663
       320.55635             0.030231202                     0.62457178
       320.62134             -0.16437749                     0.58811297
       320.68633              0.25375169                     0.65356111
       320.75132             -0.11533385                     0.58936916
       320.81632             -0.21784511                     0.58787205
       320.88131             0.018349165                     0.58530692
       320.94630             0.068423005                     0.61174651
       321.01129             0.068122982                     0.60123970
       321.07628             0.068665726                     0.60917464
       321.14128             0.067571759                     0.62357672
       321.20627             -0.17120598                     0.58668050
       321.27126             -0.21604721                     0.58288903
       321.33625             0.024638017                     0.61758967
       321.40125             -0.17015779                     0.58392863
       321.46624             0.029706700                     0.58823932
       321.53123             -0.17020723                     0.58518983
       321.59622             -0.20956462                     0.58281239
       321.66121             -0.20490848                     0.48291491
       321.72621           -0.0096122471                     0.47217686
       321.79120             -0.17521232                     0.46861432
       321.85619            -0.010587523                     0.47474199
       321.92118             0.018038169                     0.48991927
       321.98617             -0.18114554                     0.46695413
       322.05117             -0.20906064                     0.46747107
       322.11616             -0.20833576                     0.46703064
       322.18115              0.18093900                     0.51863141
       322.24614              0.62447334                     0.62795499
       322.31113              0.28359190                     0.54046815
       322.37613              0.23471469                     0.52857106
       322.44112             0.037175234                     0.48442306
       322.50611             -0.18668211                     0.45953605
       322.57110            -0.011432962                     0.46382743
       322.63609              0.21447904                     0.52259377
       322.70109             -0.16223138                     0.45952485
       322.76608             -0.20503661                     0.45952125
       322.83107             -0.20079876                     0.45951777
       322.89606              0.20319892                     0.52572022
       322.96106             -0.16407777                     0.45951165
       323.02605           0.00087814665                     0.47710049
       323.09104             -0.18560090                     0.45950400
       323.15603             -0.20716995                     0.45950082
       323.22102             -0.20732769                     0.45949747
       323.28602             -0.20623978                     0.45949412
       323.35101             -0.20960126                     0.45949068
       323.41600             -0.21051625                     0.45948729
       323.48099             -0.21298151                     0.45948390
       323.54598             -0.21122299                     0.45948047
       323.61098           -0.0047652033                     0.47601010
       323.67597            0.0070262279                     0.47992705
       323.74096             -0.19924455                     0.45947087
       323.80595              0.41761338                     0.58867305
       323.87094             0.033968203                     0.47504114
       323.93594             -0.20380353                     0.45946070
       324.00093             -0.21660194                     0.45945726
       324.06592              0.20888349                     0.52333769
       324.13091             -0.19827385                     0.45945036
       324.19590           -0.0035020966                     0.47885163
       324.26090              0.43543056                     0.59395993
       324.32589             0.021615258                     0.47477334
       324.39088            0.0044562911                     0.46983251
       324.45587              0.22203165                     0.52750230
       324.52087             -0.20574993                     0.45943282
       324.58586              0.21551769                     0.54699382
       324.65085              0.22412624                     0.53463971
       324.71584            0.0053084125                     0.46986390
       324.78083              0.22427937                     0.53485858
       324.84583              0.22376050                     0.53446551
       324.91082            0.0024933760                     0.47947648
       324.97581              0.21932586                     0.52895379
       325.04080             -0.22196296                     0.45940850
       325.10579             -0.22506335                     0.45940552
       325.17079           -0.0024617643                     0.48021470
       325.23578             -0.22000380                     0.45939940
       325.30077              0.22428649                     0.53305194
       325.36576            0.0017404108                     0.46853561
       325.43075            0.0013875616                     0.46783892
       325.49575             -0.21305976                     0.45938753
       325.56074              0.22068751                     0.55759327
       325.62573           -0.0018584325                     0.47168792
       325.69072             -0.21882219                     0.45937827
       325.75571             -0.21970784                     0.45937533
       325.82071             -0.21887515                     0.45937231
       325.88570             -0.21435149                     0.45936909
       325.95069           4.9361725e-05                     0.48283087
       326.01568            0.0018550159                     0.47693228
       326.08068            0.0016496166                     0.47669000
       326.14567            0.0031392703                     0.47441898
       326.21066             0.013675684                     0.47508879
       326.27565              0.20318219                     0.51946264
       326.34064             -0.21967473                     0.45934824
       326.40564             -0.21869197                     0.45934526
       326.47063             -0.21703133                     0.45934224
       326.53562             -0.21884161                     0.45933918
       326.60061             -0.20723587                     0.45933650
       326.66560            -0.010997440                     0.47397184
       326.73060             -0.21680882                     0.45933021
       326.79559             -0.20090668                     0.45932760
       326.86058           -0.0084159469                     0.47410328
       326.92557             -0.21771725                     0.45932123
       326.99056             -0.21586719                     0.45931830
       327.05556             -0.21413892                     0.45931528
       327.12055             -0.21406100                     0.45931230
       327.18554             -0.19534019                     0.45930936
       327.25053             0.010316772                     0.47255137
       327.31552             0.032073936                     0.48078384
       327.38052              0.23135539                     0.52695983
       327.44551              0.23490376                     0.55540521
       327.51050              0.21562467                     0.52766612
       327.57549             0.012146526                     0.47782365
       327.64048            -0.010845166                     0.46868207
       327.70548             -0.21412435                     0.45928575
       327.77047             -0.21430817                     0.45928281
       327.83546             -0.16978338                     0.45928033
       327.90045              0.22371147                     0.53171000
       327.96545              0.17103604                     0.54010175
       328.03044             -0.19957457                     0.45927152
       328.09543           -0.0026683257                     0.47314950
       328.16042            0.0014370483                     0.47740295
       328.22541             0.087071430                     0.60403801
       328.29041              0.33036485                     0.67068222
       328.35540              0.29357635                     0.68610322
       328.42039             0.048918164                     0.59499730
       328.48538             0.013096023                     0.58488456
       328.55037             -0.18907151                     0.57686467
       328.61537             0.050066306                     0.58409440
       328.68036             0.015890795                     0.58336933
       328.74535             -0.22320848                     0.57685442
       328.81034             -0.18146192                     0.57685247
       328.87533             0.058569082                     0.59972604
       328.94033              0.14304816                     0.62437272
       329.00532              0.49155981                     0.71499275
       329.07031             -0.17516792                     0.57683816
       329.13530             0.061531133                     0.59969771
       329.20029             0.016425570                     0.58680664
       329.26529             -0.22077395                     0.57682534
       329.33028             -0.17835528                     0.57682083
       329.39527             0.052978338                     0.58646853
       329.46026             0.010711948                     0.58451432
       329.52526             -0.17318314                     0.57681351
       329.59025            0.0083626590                     0.58473733
       329.65524             -0.22023351                     0.57680528
       329.72023             -0.12165702                     0.57679788
       329.78522              0.23485118                     0.63547108
       329.85022             -0.16750279                     0.57679834
       329.91521             0.063849658                     0.59640901
       329.98020             0.062379003                     0.58761616
       330.04519              0.11695930                     0.60459487
       330.11018              0.23955452                     0.64313280
       330.17518             -0.20859473                     0.57678076
       330.24017            -0.099356644                     0.57677604
       330.30516              0.23934564                     0.64265064
       330.37015             -0.20601409                     0.57677174
       330.43514             -0.14472725                     0.57676579
       330.50014             0.019517546                     0.58105443
       330.56513             -0.14300195                     0.57676405
       330.63012             0.077238739                     0.59877768
       330.69511             0.020937982                     0.58173553
       330.76010             -0.19814593                     0.57675321
       330.82510             -0.19853015                     0.57675028
       330.89009             -0.13426908                     0.57674569
       330.95508             0.015788173                     0.57679151
       331.02007             -0.19869788                     0.57674118
       331.08507             -0.20065940                     0.57673816
       331.15006             -0.19799499                     0.57673497
       331.21505             -0.19832427                     0.57673208
       331.28004             -0.19897424                     0.57672893
       331.34503             -0.13136835                     0.57672240
       331.41003             0.082475578                     0.59907481
       331.47502             0.085974542                     0.59805514
       331.54001             0.017439437                     0.57675743
       331.60500             -0.12411852                     0.57671003
       331.66999             0.086717278                     0.59766132
       331.73499             0.086959595                     0.58943840
       331.79998             0.086430262                     0.59219184
       331.86497             0.017125604                     0.57936375
       331.92996            -0.043320524                     0.57672451
       331.99495              0.21917798                     0.65982572
       332.05995             -0.19424029                     0.57669254
       332.12494             -0.11967804                     0.57668753
       332.18993            0.0032484979                     0.57688647
       332.25492             -0.12442630                     0.57668613
       332.31991          -0.00029613789                     0.58012129
       332.38491             -0.20120209                     0.57667736
       332.44990             -0.20036844                     0.57667426
       332.51489             -0.12110080                     0.57667384
       332.57988          -0.00095100931                     0.57754156
       332.64488             -0.19877814                     0.57666528
       332.70987             -0.19575748                     0.57666222
       332.77486             -0.19321849                     0.57665912
       332.83985            -0.029852736                     0.57751844
       332.90484              0.22543540                     0.70248686
       332.96984            -0.085407954                     0.75050411
       333.03483             0.054837970                     0.75131235
       333.09982            -0.086298513                     0.75049816
       333.16481              0.39210636                     0.85407449
       333.22980              0.66076279                     0.92195971
       333.29480             0.051724333                     0.75050610
       333.35979             -0.19530322                     0.75047516
       333.42478             -0.19525354                     0.75047235
       333.48977            -0.082905247                     0.75046110
       333.55476             0.048861538                     0.75049708
       333.61976            -0.078894352                     0.75045498
       333.68475             0.047798683                     0.75049146
       333.74974             -0.19719227                     0.75045829
       333.81473            -0.077401854                     0.75046830
       333.87972             0.041427619                     0.75040469
       333.94472             -0.20028113                     0.75044993
       334.00971            -0.078323571                     0.75046027
       334.07470             0.015326791                     0.68009549
       334.13969           -0.0092457131                     0.57656863
       334.20469              0.16534046                     0.62687746
       334.26968             -0.20032817                     0.58758175
       334.33467             -0.19795038                     0.58721060
       334.39966            -0.094304163                     0.58632109
       334.46465            -0.028565535                     0.53853635
       334.52965             0.047430381                     0.50339003
       334.59464              0.40346222                     0.59317808
       334.65963              0.26169203                     0.55654494
       334.72462              0.34262934                     0.58984616
       334.78961              0.23555786                     0.56118911
       334.85461             -0.19800609                     0.47755672
       334.91960             -0.19705463                     0.47819948
       334.98459             -0.11306850                     0.47859512
       335.04958              0.12006808                     0.56163897
       335.11457             0.083928630                     0.57786163
       335.17957             -0.11087609                     0.48163923
       335.24456              0.11887914                     0.52092009
       335.30955             0.077744209                     0.50906176
       335.37454             -0.20847290                     0.47950175
       335.43953            -0.027809122                     0.48307691
       335.50453             0.090639577                     0.55632615
       335.56952            -0.089763717                     0.67288153
       335.63451             0.017950853                     0.80303852
       335.69950            -0.055733196                     0.79997563
       335.76449             0.015207053                     0.81332774
       335.82949            -0.053494416                     0.79929379
       335.89448             0.011609050                     0.80943478
       335.95947            -0.057418747                     0.79471725
       336.02446            0.0079235489                     0.79532564
       336.08946            -0.052580268                     0.79541258
       336.15445            0.0078375492                     0.80211026
       336.21944            -0.051831861                     0.79375143
       336.28443            0.0039295341                     0.79251951
       336.34942             -0.21660762                     0.79609525
       336.41442              0.11377180                     0.82765426
       336.47941              0.21526705                     0.85791517
       336.54440            -0.050303288                     0.79118949
       336.60939           -0.0033316874                     0.78905544
       336.67438            -0.048544061                     0.79132903
       336.73938           -0.0058800974                     0.79305437
       336.80437            -0.051131921                     0.79104605
       336.86936           -0.0054895660                     0.79038232
       336.93435            -0.046377897                     0.78819294
       336.99934            -0.010368203                     0.78876792
       337.06434             -0.22136265                     0.79070865
       337.12933             -0.22291359                     0.78756528
       337.19432              0.12343147                     0.83177866
       337.25931              0.13506617                     0.73165540
       337.32430             -0.21504274                     0.52355958
       337.38930             -0.21749378                     0.46917089
       337.45429             -0.11326799                     0.46847221
       337.51928             -0.10150789                     0.46671573
       337.58427             0.095218229                     0.50747386
       337.64927              0.12753454                     0.51611525
       337.71426             -0.11559340                     0.46640372
       337.77925            0.0026132970                     0.48520967
       337.84424             -0.10984588                     0.46267504
       337.90923             -0.22468881                     0.45891927
       337.97423             -0.11774776                     0.45892274
       338.03922           -0.0052370591                     0.46992978
       338.10421              0.10296360                     0.49516281
       338.16920           -0.0047344070                     0.46982589
       338.23419             -0.22848261                     0.45890959
       338.29919             -0.22755081                     0.45890764
       338.36418             -0.11725888                     0.45890020
       338.42917           -0.0059007433                     0.47068525
